height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,manOfTheMatch,goal,assistTotal,shotsPerGame,aerialWonPerGame,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,yellowCard,redCard,passSuccess,ranking
183,76,25,False,True,-AML-AMR-,AM(LR),Turkey,tr,UEL,5,3,0,0,0,0.2,0.4,Oguz Aydin,Oguz,Aydin,422929,Forward,223,Fenerbahce,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.260000000000001,188,2.0,0.0,80.41237113402062,591
184,83,31,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",Germany,de,UEL,2,2,0,0,0,0.0,0.5,Lucas Höler,Lucas,Höler,227655,Forward,50,Freiburg,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.26,34,0.0,0.0,45.45454545454545,592
183,68,22,False,True,-DL-,D(L),Israel,il,UEL,5,0,0,0,0,0.6,0.2,Roy Revivo,Roy,Revivo,451213,Defender,1268,Maccabi Tel Aviv,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.256,405,1.0,0.0,71.42857142857143,593
177,70,28,False,True,-DC-MC-,"D(C),M(C)",Portugal,ca,UEL,3,1,0,0,0,0.0,0.0,Stephen Eustaquio,Stephen,Eustaquio,351744,Midfielder,297,Porto,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.253333333333333,168,0.0,0.0,82.6086956521739,594
184,80,25,False,True,-FW-,FW,Romania,ro,UEL,5,3,0,1,0,1.8,2.4,Daniel Bîrligea,Daniel,Bîrligea,443621,Forward,1202,FC FCSB,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.252,315,2.0,0.0,69.86301369863014,595
177,71,27,False,True,-DL-DR-MR-,"D(LR),M(R)",Netherlands,ch,UEL,2,1,0,0,0,0.5,1.0,Jordan Lotomba,Jordan,Lotomba,345527,Defender,256,Feyenoord,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.25,98,0.0,0.0,90.32258064516128,596
198,89,35,False,True,-GK-,GK,Sweden,se,UEL,2,0,0,0,0,0.0,0.0,Robin Olsen,Robin,Olsen,41554,Goalkeeper,493,Malmoe FF,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.25,180,0.0,0.0,66.66666666666666,597
170,0,23,False,True,-AMC-AML-FW-,"AM(CL),FW",Scotland,no,UEL,5,2,0,0,0,0.8,0.4,Thelo Aasgaard,Thelo,Aasgaard,400127,Midfielder,306,Rangers,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.25,290,0.0,0.0,81.81818181818183,598
182,81,34,False,True,-DC-DL-DR-ML-MR-,"D(CLR),M(LR)",Sweden,dk,UEL,5,0,0,0,0,0.2,0.8,Jens Stryger Larsen,Jens,Stryger Larsen,327700,Defender,493,Malmoe FF,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.247999999999999,442,0.0,0.0,78.3068783068783,599
186,75,22,False,True,-AMC-,AM(C),Italy,it,UEL,4,3,0,0,0,1.0,0.25,Giovanni Fabbian,Giovanni,Fabbian,447528,Midfielder,71,Bologna,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.2475,58,0.0,0.0,76.47058823529412,600
175,70,20,False,True,,Midfielder,Sweden,se,UEL,5,1,0,0,0,0.6,0.2,Adrian Skogmar,Adrian,Skogmar,531065,Midfielder,493,Malmoe FF,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.246,351,1.0,0.0,91.24087591240875,601
186,84,24,False,True,-MC-,M(C),Switzerland,fr,UEL,4,3,0,0,0,0.0,0.5,Koba Koindredi,Koba,Koindredi,396456,Midfielder,401,FC Basel 1893,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.244999999999999,155,0.0,0.0,81.66666666666667,602
185,77,30,False,True,-MC-ML-,M(CL),Scotland,gb-eng,UEL,3,2,0,0,0,0.0,0.3333333333333333,Joe Rothwell,Joe,Rothwell,260784,Midfielder,306,Rangers,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.243333333333333,95,0.0,0.0,95.65217391304348,603
191,80,28,False,True,-DC-,D(C),Israel,gn,UEL,4,0,0,0,0,0.25,0.75,Mohamed Ali Camara,Mohamed Ali,Camara,363637,Defender,1268,Maccabi Tel Aviv,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.242500000000001,284,1.0,0.0,94.47513812154696,604
184,80,24,False,True,,Defender,Switzerland,ch,UEL,4,1,0,0,0,0.0,0.5,Nicolas Vouilloz,Nicolas,Vouilloz,428111,Defender,401,FC Basel 1893,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.2425,244,1.0,0.0,80.53097345132744,605
184,0,17,False,True,,Defender,France,fr,UEL,1,0,0,0,0,1.0,0.0,Maxima Goffi,Maxima,Goffi,575106,Defender,607,Lille,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.24,90,0.0,0.0,91.07142857142857,606
173,58,23,False,True,-MC-ML-MR-,M(CLR),Netherlands,nl,UEL,4,1,0,0,0,0.25,0.75,Kenzo Goudmijn,Kenzo,Goudmijn,363875,Midfielder,874,Go Ahead Eagles,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.2375,227,0.0,0.0,73.80952380952381,607
196,88,31,False,True,-GK-,GK,Netherlands,gr,UEL,4,0,0,0,0,0.0,0.25,Vasilios Barkas,Vasilios,Barkas,135954,Goalkeeper,128,FC Utrecht,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.2375,336,0.0,1.0,66.66666666666666,608
190,80,25,False,True,-AMR-FW-,"AM(R),FW",Switzerland,de,UEL,5,3,0,0,0,0.8,0.8,Moritz Broschinski,Moritz,Broschinski,465927,Forward,401,FC Basel 1893,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.234,189,0.0,0.0,77.14285714285715,609
176,0,18,False,True,,Midfielder,Sweden,se,UEL,4,2,0,0,0,0.5,0.0,Kenan Busuladzic,Kenan,Busuladzic,531066,Midfielder,493,Malmoe FF,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.2325,193,1.0,0.0,90.47619047619048,610
180,75,18,False,True,-AMR-,AM(R),Scotland,gb-eng,UEL,4,2,0,0,0,1.5,0.0,Mikey Moore,Mikey,Moore,526481,Forward,306,Rangers,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.2325,172,0.0,0.0,80.0,611
171,65,26,False,True,-AMR-,AM(R),Denmark,zm,UEL,1,1,0,0,0,0.0,0.0,Edward Chilufya,Edward,Chilufya,401563,Forward,395,FC Midtjylland,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.23,20,0.0,0.0,0.0,612
0,0,22,False,True,,Forward,Romania,ro,UEL,3,2,0,0,0,0.0,0.3333333333333333,Octavian Popescu,Octavian,Popescu,401624,Forward,1202,FC FCSB,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.2299999999999995,101,1.0,0.0,71.42857142857143,613
185,78,32,False,True,-AMC-AMR-,AM(CR),Switzerland,ch,UEL,5,2,0,1,0,1.4,0.6,Christian Fassnacht,Christian,Fassnacht,345528,Midfielder,587,Young Boys,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.226,297,1.0,0.0,75.71428571428571,614
183,78,28,False,True,-FW-,FW,Switzerland,ch,UEL,4,1,0,1,0,1.5,1.75,Albian Ajeti,Albian,Ajeti,143693,Forward,401,FC Basel 1893,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.225,265,2.0,0.0,68.42105263157895,615
180,77,27,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",Greece,ru,UEL,5,4,0,0,1,0.6,0.8,Fedor Chalov,Fedor,Chalov,298702,Forward,851,PAOK Thessaloniki FC,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.224000000000001,130,0.0,0.0,61.81818181818181,616
173,72,29,False,True,,Forward,Norway,no,UEL,4,2,0,0,0,0.5,0.5,Niklas Castro,Niklas,Castro,321035,Forward,446,Brann,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.220000000000001,183,1.0,0.0,69.81132075471697,617
172,63,22,False,True,,Defender,Romania,ro,UEL,4,1,0,0,1,1.0,0.75,Alexandru Pantea,Alexandru,Pantea,401620,Defender,1202,FC FCSB,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.22,276,1.0,0.0,73.98373983739837,618
186,83,19,False,True,,Defender,Belgium,be,UEL,1,1,0,0,0,0.0,0.0,Josue Kongolo,Josue,Kongolo,495333,Defender,140,Genk,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.22,45,1.0,0.0,70.58823529411765,619
180,76,31,False,True,-FW-MC-,"M(C),FW",Croatia,si,UEL,5,0,0,0,0,1.4,0.0,Miha Zajc,Miha,Zajc,120601,Midfielder,684,Dinamo Zagreb,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.218000000000001,395,0.0,0.0,86.47342995169082,620
183,81,26,False,True,-DL-ML-,"D(L),M(L)",Netherlands,gb-eng,UEL,5,3,0,0,0,0.0,0.4,Derry John Murkin,Derry John,Murkin,444711,Defender,128,FC Utrecht,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.218,194,1.0,0.0,77.55102040816327,621
192,0,27,False,True,-GK-,GK,Croatia,hr,UEL,4,0,0,0,0,0.0,0.25,Ivan Nevistic,Ivan,Nevistic,401801,Goalkeeper,684,Dinamo Zagreb,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.217499999999999,360,0.0,0.0,77.22222222222223,622
181,73,27,False,True,-FW-MC-ML-MR-,"M(CLR),FW",Germany,de,UEL,5,5,0,0,1,0.2,0.0,Chris Führich,Chris,Führich,349888,Midfielder,41,Stuttgart,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.215999999999999,60,0.0,0.0,92.5925925925926,623
181,69,22,False,True,,Midfielder,Switzerland,pt,UEL,2,1,0,0,0,1.0,0.0,Alvyn Sanches,Alvyn,Sanches,499985,Midfielder,587,Young Boys,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.215,93,0.0,0.0,85.36585365853658,624
185,0,22,False,True,-DL-,D(L),Netherlands,nl,UEL,2,1,0,0,0,0.0,0.5,Julius Dirksen,Julius,Dirksen,444655,Defender,874,Go Ahead Eagles,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.210000000000001,63,0.0,0.0,96.0,625
188,75,33,False,True,-GK-,GK,England,be,UEL,3,0,0,0,0,0.0,0.3333333333333333,Matz Sels,Matz,Sels,78386,Goalkeeper,174,Nottingham Forest,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.21,270,0.0,0.0,70.27027027027027,626
178,66,21,False,True,-AMR-,AM(R),Netherlands,nl,UEL,1,1,0,0,0,0.0,0.0,Miliano Jonathans,Miliano,Jonathans,437426,Forward,128,FC Utrecht,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.21,17,0.0,0.0,100.0,627
185,74,33,False,True,-DC-,D(C),Netherlands,de,UEL,3,0,0,0,0,0.3333333333333333,0.6666666666666666,Gerrit Nauber,Gerrit,Nauber,288859,Defender,874,Go Ahead Eagles,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.203333333333333,151,2.0,0.0,92.5531914893617,628
180,75,29,False,True,-AML-AMR-FW-,"AM(LR),FW",England,gb-eng,UEL,5,3,0,0,0,2.0,0.4,Ollie Watkins,Ollie,Watkins,148503,Forward,24,Aston Villa,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.202,227,0.0,0.0,81.57894736842105,629
175,0,21,False,True,,Forward,Portugal,,UEL,1,0,0,0,0,2.0,0.0,Ángel Alarcón,Ángel,Alarcón,476335,Forward,297,Porto,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.2,61,0.0,0.0,82.35294117647058,630
184,80,18,False,True,,Forward,Belgium,be,UEL,1,1,0,0,0,1.0,1.0,Robin Mirisola,Robin,Mirisola,554416,Forward,140,Genk,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.2,16,0.0,0.0,100.0,631
185,67,21,False,True,,Defender,France,,UEL,1,1,0,0,0,0.0,0.0,Téo Barisic,Téo,Barisic,554592,Defender,228,Lyon,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.2,21,1.0,0.0,95.45454545454545,632
180,75,22,False,True,-MC-,M(C),Spain,es,UEL,3,1,0,0,0,0.0,0.0,Damián Rodríguez,Damián,Rodríguez,438846,Midfielder,62,Celta Vigo,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.196666666666666,150,0.0,0.0,92.53731343283582,633
175,67,19,False,True,,Forward,Spain,,UEL,3,3,0,0,0,1.0,0.0,Pablo García,Pablo,García,551186,Forward,54,Real Betis,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.196666666666666,56,1.0,0.0,68.75,634
192,77,22,False,True,-MC-,M(C),Austria,dk,UEL,4,1,0,0,1,1.25,0.0,Maurits Kjærgaard,Maurits,Kjærgaard,424805,Midfielder,361,Salzburg,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.194999999999999,268,1.0,0.0,92.7710843373494,635
185,84,30,False,True,-FW-,FW,Greece,be,UEL,1,1,0,0,0,0.0,0.0,Cyriel Dessers,Cyriel,Dessers,244805,Forward,685,Panathinaikos,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.19,20,0.0,0.0,50.0,636
185,82,29,False,True,-AMC-FW-,"AM(C),FW",Scotland,ng,UEL,3,1,0,1,0,1.3333333333333333,0.0,Kelechi Iheanacho,Kelechi,Iheanacho,289253,Forward,103,Celtic,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.19,139,1.0,0.0,70.58823529411765,637
185,75,28,False,True,-MC-,M(C),Greece,gn,UEL,3,1,0,0,0,1.0,0.6666666666666666,Mady Camara,Mady,Camara,357900,Midfielder,851,PAOK Thessaloniki FC,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.19,110,0.0,0.0,88.46153846153845,638
183,78,27,False,True,-DMC-,DMC,Hungary,br,UEL,2,2,0,0,0,0.0,0.5,Júlio Romão,Júlio,Rodrigues Romão,401178,Midfielder,994,Ferencvaros,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.1899999999999995,32,0.0,0.0,96.15384615384616,639
180,75,19,False,True,,Forward,Austria,dk,UEL,3,1,0,0,0,0.6666666666666666,0.3333333333333333,Clement Bischoff,Clement,Bischoff,546125,Forward,361,Salzburg,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.186666666666667,166,0.0,0.0,69.49152542372882,640
188,81,32,False,True,-MC-,M(C),Bulgaria,bg,UEL,5,5,0,0,0,0.0,0.8,Ivaylo Chochev,Ivaylo,Chochev,127870,Midfielder,9449,Ludogorets Razgrad,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.186000000000001,88,0.0,0.0,75.55555555555556,641
183,86,36,False,True,-DC-DL-DR-,D(CLR),Croatia,fr,UEL,2,0,0,0,0,0.0,1.0,Kévin Théophile-Catherine,Kévin,Théophile-Catherine,69807,Defender,684,Dinamo Zagreb,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.185,136,0.0,0.0,89.0,642
180,75,21,False,True,-AML-,AM(L),Croatia,hr,UEL,3,3,0,0,0,0.3333333333333333,0.3333333333333333,Gabriel Vidovic,Gabriel,Vidovic,424368,Midfielder,684,Dinamo Zagreb,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.18,33,0.0,0.0,89.47368421052632,643
177,70,26,False,True,-AMR-FW-,"AM(R),FW",Bulgaria,bg,UEL,4,3,0,0,1,0.25,0.0,Stanislav Ivanov,Stanislav,Ivanov,376820,Forward,9449,Ludogorets Razgrad,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.18,101,1.0,0.0,87.09677419354838,644
184,72,30,False,True,-MC-,M(C),Israel,il,UEL,5,1,0,0,0,2.0,1.0,Dor Peretz,Dor,Peretz,296466,Midfielder,1268,Maccabi Tel Aviv,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.178,356,0.0,0.0,83.14606741573034,645
166,67,31,False,True,-DL-MC-ML-MR-,"D(L),M(CLR)",Spain,ar,UEL,1,1,0,0,0,0.0,0.0,Franco Cervi,Franco,Cervi,303910,Midfielder,62,Celta Vigo,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.17,12,0.0,0.0,100.0,646
170,67,34,False,True,-ML-MR-,M(LR),Scotland,gb-sct,UEL,3,2,0,0,0,0.0,0.0,James Forrest,James,Forrest,81481,Midfielder,103,Celtic,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.169999999999999,81,0.0,0.0,80.95238095238095,647
175,73,32,False,True,-AMC-AML-FW-,"AM(CL),FW",Greece,gr,UEL,2,2,0,0,0,0.0,0.0,Dimitris Pelkas,Dimitris,Pelkas,115640,Midfielder,851,PAOK Thessaloniki FC,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.165,20,0.0,0.0,100.0,648
184,74,22,False,True,-DC-,D(C),France,be,UEL,2,0,0,0,0,0.0,0.5,Nathan Ngoy,Nathan,Ngoy,414495,Defender,607,Lille,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.165,136,1.0,0.0,92.0,649
181,70,32,False,True,-DC-DL-,D(CL),Bulgaria,bg,UEL,4,0,0,0,0,0.25,1.0,Anton Nedyalkov,Anton,Nedyalkov,298162,Defender,9449,Ludogorets Razgrad,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.1625,334,0.0,0.0,83.33333333333334,650
190,79,21,False,True,-DMC-,DMC,Belgium,,UEL,4,2,0,0,0,0.25,1.0,Ibrahima Bangoura,Ibrahima,Bangoura,492992,Midfielder,140,Genk,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.1575,173,0.0,0.0,91.83673469387756,651
175,80,19,False,True,-DL-ML-,"D(L),M(L)",Scotland,,UEL,5,1,0,0,0,0.0,0.4,Jayden Meghoma,Jayden,Meghoma,496356,Defender,306,Rangers,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.154,273,0.0,0.0,89.78102189781022,652
192,87,23,False,True,,Midfielder,Czech Republic,si,UEL,5,5,0,0,0,0.0,0.6,Adrian Zeljkovic,Adrian,Zeljkovic,499161,Midfielder,1076,Viktoria Plzen,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.151999999999999,73,0.0,0.0,92.3076923076923,653
188,87,42,False,True,-DC-,D(C),France,br,UEL,2,0,0,0,0,0.0,1.5,Dante,Dante Bonfim,Costa Santos,6683,Defender,613,Nice,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.15,169,0.0,0.0,87.85046728971963,654
189,80,20,False,True,,Midfielder,Austria,at,UEL,2,2,0,0,0,0.5,0.0,Tim Trummer,Tim,Trummer,549763,Midfielder,361,Salzburg,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.14,14,0.0,0.0,88.88888888888889,655
188,87,28,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",Switzerland,ve,UEL,5,3,0,0,0,0.8,2.4,Sergio Córdova,Sergio,Córdova,344069,Forward,587,Young Boys,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.134,209,1.0,0.0,68.88888888888889,656
176,69,23,False,True,-AML-FW-,"AM(L),FW",Israel,cv,UEL,5,2,0,0,0,0.4,0.4,Hélio Varela,Hélio Sandro,Oliveira Alves Varela,493061,Forward,1268,Maccabi Tel Aviv,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.132,214,0.0,0.0,74.13793103448276,657
180,76,32,False,True,,Defender,Romania,bj,UEL,1,0,0,0,0,0.0,0.0,David Kiki,David,Kiki,286470,Defender,1202,FC FCSB,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.13,46,0.0,0.0,44.44444444444444,658
0,0,16,False,True,,Forward,Israel,,UEL,1,1,0,0,0,0.0,0.0,Elai Ben Simon,Elai,Ben Simon,595179,Forward,1268,Maccabi Tel Aviv,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.13,3,0.0,0.0,100.0,659
185,79,21,False,True,,Defender,Netherlands,nl,UEL,2,2,0,0,0,0.0,0.0,Giovanni van Zwam,Giovanni,van Zwam,414485,Defender,874,Go Ahead Eagles,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.125,44,0.0,0.0,89.47368421052632,660
175,69,27,False,True,-DL-,D(L),Scotland,uy,UEL,2,2,0,0,0,0.0,1.0,Marcelo Saracchi,Marcelo,Saracchi,345388,Defender,103,Celtic,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.125,53,2.0,0.0,82.14285714285714,661
175,65,25,False,True,-AMC-AML-AMR-,AM(CLR),France,fr,UEL,4,2,0,0,0,0.5,0.0,Sofiane Diop,Sofiane,Diop,361284,Midfielder,613,Nice,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.125,207,0.0,0.0,72.89719626168224,662
176,73,20,False,True,,Defender,Israel,,UEL,1,1,0,0,0,0.0,0.0,Noam Ben Harush,Noam,Ben Harush,538654,Defender,1268,Maccabi Tel Aviv,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.12,33,0.0,0.0,81.81818181818183,663
188,0,26,False,True,-DC-,D(C),Israel,il,UEL,5,1,0,0,0,0.2,0.8,Raz Shlomo,Raz,Shlomo,382937,Defender,1268,Maccabi Tel Aviv,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.118,387,0.0,0.0,79.47598253275109,664
188,88,33,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",Austria,at,UEL,3,3,0,0,0,0.3333333333333333,0.3333333333333333,Karim Onisiwo,Karim,Onisiwo,313405,Forward,361,Salzburg,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.116666666666667,63,0.0,0.0,66.66666666666666,665
168,61,20,False,True,-AMC-,AM(C),Israel,ve,UEL,5,2,0,0,0,0.8,0.0,Kervin Andrade,Kervin,Andrade,517832,Forward,1268,Maccabi Tel Aviv,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.116,270,0.0,0.0,68.42105263157895,666
0,0,21,False,True,,Midfielder,Netherlands,nl,UEL,2,2,0,0,0,0.0,0.0,Robbin Weijenberg,Robbin,Weijenberg,444783,Midfielder,874,Go Ahead Eagles,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.115,8,1.0,0.0,75.0,667
190,85,25,False,True,-DMC-,DMC,Bulgaria,cz,UEL,5,2,0,0,0,0.4,0.6,Filip Kaloc,Filip,Kaloc,424298,Midfielder,9449,Ludogorets Razgrad,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.114,231,0.0,0.0,80.89887640449437,668
178,71,19,False,True,,Midfielder,Switzerland,,UEL,1,0,0,0,0,1.0,2.0,Junior Zé,Junior,Zé,556479,Midfielder,401,FC Basel 1893,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.11,58,0.0,0.0,100.0,669
174,63,19,False,True,,Midfielder,Norway,,UEL,1,1,0,0,0,0.0,0.0,Lars Remmem,Lars,Remmem,526574,Midfielder,446,Brann,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.11,5,0.0,0.0,100.0,670
0,0,18,False,True,,Midfielder,France,,UEL,1,1,0,0,0,0.0,0.0,Tiago Gonçalves,Tiago Manuel,Gonçalves Silva,575109,Midfielder,228,Lyon,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.11,21,0.0,0.0,93.33333333333333,671
187,81,22,False,True,,Forward,Bulgaria,br,UEL,3,3,0,0,0,0.6666666666666666,0.3333333333333333,Matheus Machado,Matheus,Machado Ferreira,575122,Forward,9449,Ludogorets Razgrad,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.109999999999999,53,0.0,0.0,81.81818181818183,672
191,97,30,False,True,-DC-,D(C),Serbia,br,UEL,2,1,0,0,0,0.0,2.5,Rodrigão,Rodrigo,de Souza Prado,337783,Defender,579,FK Crvena Zvezda,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.109999999999999,111,0.0,0.0,83.9506172839506,673
185,0,21,False,True,-DC-,D(C),France,gh,UEL,3,1,0,0,0,0.3333333333333333,0.0,Kojo Peprah Oppong,Kojo,Peprah Oppong,573388,Defender,613,Nice,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.1066666666666665,181,0.0,0.0,87.64044943820225,674
181,73,21,False,True,-AMC-,AM(C),Italy,it,UEL,3,3,0,0,0,0.6666666666666666,0.3333333333333333,Niccolò Pisilli,Niccolò,Pisilli,476440,Midfielder,84,Roma,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.1066666666666665,70,0.0,0.0,92.45283018867924,675
175,75,24,False,True,-AMC-FW-,"AM(C),FW",Greece,ar,UEL,3,3,0,0,0,1.3333333333333333,0.6666666666666666,Vicente Taborda,Vicente,Taborda,420180,Midfielder,685,Panathinaikos,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.1066666666666665,22,0.0,0.0,83.33333333333334,676
175,73,21,False,True,-FW-,FW,Israel,il,UEL,4,2,0,0,0,0.75,0.25,Elad Madmon,Elad,Madmon,519246,Forward,1268,Maccabi Tel Aviv,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.1049999999999995,172,0.0,0.0,92.3076923076923,677
187,63,22,False,True,-DMC-,DMC,Austria,dk,UEL,4,0,0,0,0,0.5,0.5,Tochi Chukwuani,Tochi,Chukwuani,484496,Midfielder,390,Sturm Graz,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.1025,334,1.0,1.0,83.60655737704919,678
188,70,23,False,True,,Forward,Norway,dk,UEL,2,2,0,0,0,0.0,0.0,Mads Hansen,Mads,Hansen,425342,Forward,446,Brann,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.1,41,0.0,0.0,69.23076923076923,679
180,73,34,False,True,-MC-,M(C),Austria,at,UEL,2,2,0,0,0,0.0,0.0,Stefan Hierländer,Stefan,Hierländer,69630,Midfielder,390,Sturm Graz,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.1,29,0.0,0.0,63.63636363636363,680
184,78,23,False,True,-MC-,M(C),Scotland,pt,UEL,3,2,0,0,0,0.0,0.3333333333333333,Paulo Bernardo,Paulo Guilherme,Gonçalves Bernardo,407139,Midfielder,103,Celtic,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.099999999999999,90,1.0,0.0,76.31578947368422,681
177,72,21,False,True,,Forward,Netherlands,,UEL,2,2,0,0,0,0.0,0.0,Oskar Sivertsen,Oskar,Sivertsen,396682,Forward,874,Go Ahead Eagles,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.095000000000001,48,0.0,0.0,80.0,682
173,65,20,False,True,-AML-,AM(L),Netherlands,gb-eng,UEL,4,2,0,0,0,0.75,0.25,Adrian Blake,Adrian,Blake,438303,Forward,128,FC Utrecht,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.095,155,0.0,0.0,74.35897435897436,683
170,69,26,False,True,-AMC-AML-,AM(CL),Serbia,ao,UEL,5,5,0,0,0,0.8,0.0,Milson,Felício,Mendes João Milson,395174,Midfielder,579,FK Crvena Zvezda,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.093999999999999,107,0.0,0.0,70.27027027027027,684
194,76,20,False,True,,Defender,Italy,pl,UEL,1,0,0,0,0,0.0,2.0,Jan Ziólkowski,Jan,Ziólkowski,566741,Defender,84,Roma,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.09,30,0.0,0.0,93.75,685
189,82,21,False,True,,Midfielder,Portugal,,UEL,2,1,0,0,0,0.0,0.0,Yanis da Rocha,Yanis Franklin,da Rocha,571440,Midfielder,288,Braga,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.09,58,1.0,0.0,78.57142857142857,686
