height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,manOfTheMatch,goal,assistTotal,shotsPerGame,aerialWonPerGame,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,yellowCard,redCard,passSuccess,ranking
185,88,22,False,True,-AMC-FW-,"AM(C),FW",Portugal,hr,UCL,3,3,0,0,0,0.6666666666666666,0.0,Franjo Ivanovic,Franjo,Ivanovic,499993,Forward,299,Benfica,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.236666666666667,60,0.0,0.0,65.21739130434783,578
181,72,22,False,True,,Forward,Spain,es,UCL,3,3,0,0,0,1.3333333333333333,0.0,Nico Serrano,Nico,Serrano,423109,Forward,53,Athletic Club,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.236666666666667,57,0.0,0.0,75.0,579
180,71,22,False,True,-DL-ML-,"D(L),M(L)",England,hu,UCL,4,2,0,0,0,0.75,0.25,Milos Kerkez,Milos,Kerkez,424273,Defender,26,Liverpool,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.23,186,0.0,0.0,87.34177215189874,580
184,76,20,False,True,-DMC-,DMC,Germany,dk,UCL,1,1,0,0,0,0.0,0.0,Oscar Højlund,Oscar,Højlund,492867,Midfielder,45,Eintracht Frankfurt,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.23,32,0.0,0.0,100.0,581
187,82,28,False,True,-GK-,GK,Italy,it,UCL,3,0,0,0,0,0.0,0.0,Michele Di Gregorio,Michele,Di Gregorio,319696,Goalkeeper,87,Juventus,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.2299999999999995,270,0.0,0.0,79.45205479452055,582
189,82,30,False,True,-MC-MR-,M(CR),Germany,de,UCL,4,4,0,0,0,0.25,0.25,Leon Goretzka,Leon,Goretzka,115519,Midfielder,37,Bayern,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.2275,58,0.0,0.0,94.87179487179486,583
180,70,23,False,True,-DR-MR-,"D(R),M(R)",Belgium,be,UCL,2,1,0,0,0,0.5,0.0,Hugo Siquet,Hugo,Siquet,405314,Defender,124,Club Brugge,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.225,126,0.0,0.0,87.27272727272727,584
190,86,22,False,True,-DR-,D(R),Spain,es,UCL,2,2,0,0,0,0.5,1.0,Marc Pubill,Marc,Pubill,430148,Defender,63,Atletico,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.225,44,0.0,0.0,90.32258064516128,585
175,70,28,False,True,-FW-MC-ML-MR-,"M(CLR),FW",England,it,UCL,3,3,0,0,0,1.3333333333333333,0.3333333333333333,Federico Chiesa,Federico,Chiesa,322971,Forward,26,Liverpool,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.223333333333333,61,0.0,0.0,73.68421052631578,586
179,72,21,False,True,-FW-,FW,Denmark,de,UCL,5,1,0,0,0,1.4,0.0,Youssoufa Moukoko,Youssoufa,Moukoko,406701,Forward,10,Copenhagen,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.2219999999999995,288,0.0,0.0,86.20689655172413,587
176,68,17,False,True,,Midfielder,Germany,de,UCL,1,1,0,0,0,1.0,0.0,Jeremiah Mensah,Jeremiah,Mensah,576496,Midfielder,36,Leverkusen,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.22,9,0.0,0.0,100.0,588
192,78,24,False,True,-FW-,FW,Spain,ma,UCL,1,0,0,0,0,1.0,1.0,Maroan Sannadi,Maroan,Sannadi,541704,Forward,53,Athletic Club,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.22,80,0.0,0.0,81.81818181818183,589
186,84,33,False,True,-DC-,D(C),England,ch,UCL,3,1,0,0,0,0.3333333333333333,0.6666666666666666,Fabian Schär,Fabian,Schär,82726,Defender,23,Newcastle,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.216666666666668,131,0.0,0.0,77.77777777777779,590
190,72,22,False,True,-ML-,M(L),Italy,it,UCL,3,0,0,0,0,0.3333333333333333,0.3333333333333333,Lorenzo Bernasconi,Lorenzo,Bernasconi,480033,Defender,300,Atalanta,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.216666666666668,226,1.0,0.0,87.65432098765432,591
173,70,22,False,True,-DR-MR-,"D(R),M(R)",Germany,,UCL,3,1,0,0,0,0.0,0.3333333333333333,Arthur,Arthur Augusto,de Matos Soares,437724,Defender,36,Leverkusen,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.216666666666666,228,0.0,0.0,78.57142857142857,592
173,74,24,False,True,-DR-MR-,"D(R),M(R)",France,br,UCL,3,0,0,0,0,0.6666666666666666,1.0,Vanderson,Vanderson,de Oliveira Campos,408033,Defender,248,Monaco,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.213333333333334,189,0.0,0.0,81.72043010752688,593
193,91,32,False,True,-FW-,FW,Denmark,dk,UCL,1,1,0,0,0,0.0,1.0,Andreas Cornelius,Andreas,Cornelius,113196,Forward,10,Copenhagen,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.21,18,0.0,0.0,60.0,594
188,80,25,False,True,-MC-,M(C),Italy,it,UCL,2,2,0,0,0,0.5,0.0,Marco Brescianini,Marco,Brescianini,367260,Midfielder,300,Atalanta,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.205,18,0.0,0.0,92.85714285714286,595
184,81,33,False,True,-DL-FW-ML-MR-,"D(L),M(LR),FW",Italy,rs,UCL,2,2,0,0,0,2.0,0.0,Filip Kostic,Filip,Kostic,105995,Midfielder,87,Juventus,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.2,20,0.0,0.0,77.77777777777779,596
166,63,19,False,True,-AMC-AMR-,AM(CR),Portugal,ar,UCL,2,2,0,0,0,1.0,0.5,Gianluca Prestianni,Gianluca,Prestianni,438274,Forward,299,Benfica,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.2,41,0.0,0.0,75.0,597
196,90,29,False,True,-AMR-FW-,"AM(R),FW",Spain,no,UCL,4,3,0,0,0,1.0,2.0,Alexander Sørloth,Alexander,Sørloth,302497,Forward,63,Atletico,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.199999999999999,151,0.0,0.0,67.85714285714286,598
175,65,26,False,True,-AMC-AML-AMR-,AM(CLR),Netherlands,no,UCL,2,1,0,0,0,1.5,0.5,Oliver Edvardsen,Oliver,Edvardsen,383616,Forward,130,Ajax,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.199999999999999,135,0.0,0.0,80.55555555555556,599
191,80,25,False,True,-FW-,FW,Spain,ng,UCL,4,3,0,0,0,1.5,1.25,Tani Oluwaseyi,Tani,Oluwaseyi,445292,Forward,839,Villarreal,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.197500000000001,174,0.0,0.0,60.0,600
180,75,20,False,True,-AML-,AM(L),Belgium,fr,UCL,4,4,0,1,0,0.75,0.0,Mamadou Diakhon,Mamadou,Diakhon,482831,Forward,124,Club Brugge,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.1975,67,1.0,0.0,89.47368421052632,601
176,65,26,False,True,-DL-,D(L),Netherlands,nl,UCL,4,0,0,0,0,0.0,0.0,Owen Wijndal,Owen,Wijndal,328550,Defender,130,Ajax,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.1975,251,0.0,0.0,91.53846153846153,602
179,73,21,False,True,-DL-ML-,"D(L),M(L)",England,gb-eng,UCL,3,3,0,0,0,0.0,0.0,Lewis Hall,Lewis,Hall,430294,Defender,23,Newcastle,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.196666666666666,73,0.0,0.0,86.04651162790698,603
184,80,33,False,True,-DC-,D(C),Norway,no,UCL,2,1,0,0,0,0.0,0.0,Brede Moe,Brede,Moe,320949,Defender,439,Bodoe/Glimt,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.195,75,0.0,0.0,95.58823529411765,604
171,63,24,False,True,-DR-MR-,"D(R),M(R)",England,nl,UCL,3,0,0,0,0,0.3333333333333333,0.6666666666666666,Jeremie Frimpong,Jeremie,Frimpong,392644,Defender,26,Liverpool,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.1933333333333325,139,0.0,0.0,84.0909090909091,605
184,74,21,False,True,-FW-MC-MR-,"M(CR),FW",Belgium,be,UCL,2,1,0,0,0,0.0,1.0,Cisse Sandra,Cisse,Sandra,420300,Midfielder,124,Club Brugge,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.19,112,0.0,0.0,89.79591836734694,606
168,63,28,False,True,-MC-ML-MR-,M(CLR),Greece,br,UCL,3,2,0,0,1,1.0,0.0,Gabriel Strefezza,Gabriel Tadeu,Strefezza Rebelato,335576,Forward,843,Olympiacos,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.19,68,1.0,0.0,78.94736842105263,607
186,82,29,False,True,-DC-,D(C),Norway,no,UCL,3,2,0,0,0,0.6666666666666666,1.3333333333333333,Jostein Gundersen,Jostein,Gundersen,320735,Defender,439,Bodoe/Glimt,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.19,105,0.0,1.0,86.17021276595744,608
0,0,20,False,True,-DC-,D(C),Norway,dk,UCL,3,3,0,0,0,0.0,0.0,Villads Nielsen,Villads,Nielsen,521876,Defender,439,Bodoe/Glimt,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.19,30,0.0,0.0,85.29411764705883,609
188,80,25,False,True,-DC-,D(C),Denmark,,UCL,5,0,0,0,0,0.8,1.2,Gabriel Pereira,Gabriel,Pereira Magalhães dos Santos,472900,Defender,10,Copenhagen,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.1899999999999995,432,1.0,0.0,86.7579908675799,610
185,82,33,False,True,-AML-FW-,"AM(L),FW",Greece,ir,UCL,5,5,0,1,0,1.0,1.4,Mehdi Taremi,Mehdi,Taremi,358801,Forward,843,Olympiacos,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.186,163,1.0,0.0,84.61538461538461,611
178,71,23,False,True,-MC-MR-,M(CR),Italy,us,UCL,4,3,0,0,1,1.0,0.75,Yunus Musah,Yunus,Musah,400357,Midfielder,300,Atalanta,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.1825,149,2.0,0.0,84.12698412698413,612
189,80,23,False,True,-DC-,D(C),France,ua,UCL,4,2,0,0,0,0.25,0.5,Illia Zabarnyi,Illia,Zabarnyi,399826,Defender,304,PSG,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.180000000000001,144,1.0,1.0,96.66666666666667,613
184,75,29,False,True,-DC-DL-DR-MR-,"D(CLR),M(R)",France,pa,UCL,4,3,0,0,0,0.5,0.5,Amir Murillo,Amir,Murillo,280972,Defender,249,Marseille,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.18,155,0.0,0.0,76.19047619047619,614
175,64,20,False,True,-AML-AMR-,AM(LR),Netherlands,us,UCL,3,3,0,0,0,0.0,0.0,Esmir Bajraktarevic,Esmir,Bajraktarevic,445302,Forward,129,PSV Eindhoven,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.18,40,0.0,0.0,91.66666666666666,615
196,85,22,False,True,-GK-,GK,Germany,,UCL,1,0,0,0,0,0.0,0.0,Kauã Santos,Kauã,Morais Vieira dos Santos,445470,Goalkeeper,45,Eintracht Frankfurt,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.18,90,0.0,0.0,70.0,616
180,0,26,False,True,-DL-,D(L),Cyprus,cy,UCL,4,2,0,0,0,0.0,1.0,Kostas Pileas,Kostas,Pileas,383307,Defender,2748,Pafos FC,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.18,219,0.0,0.0,53.84615384615385,617
0,0,23,False,True,,Defender,Kazakhstan,kz,UCL,1,1,0,0,0,0.0,1.0,Lev Kurgin,Lev,Kurgin,499078,Defender,1770,Kairat Almaty,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.18,10,0.0,0.0,100.0,618
184,80,30,False,True,-DC-DL-ML-,"D(CL),M(L)",Portugal,br,UCL,3,3,0,0,0,0.3333333333333333,0.0,Matheus Reis,Matheus,Reis de Lima,283978,Defender,296,Sporting,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.18,29,0.0,0.0,100.0,619
191,96,26,False,True,-DC-DR-,D(CR),Spain,uy,UCL,4,1,0,0,0,0.0,2.75,Ronald Araujo,Ronald,Araujo,384711,Defender,65,Barcelona,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.18,240,0.0,1.0,88.23529411764706,620
185,82,29,False,True,-DC-,D(C),Azerbaijan,ma,UCL,1,1,0,0,0,1.0,1.0,Samy Mmaee,Samy,Mmaee,228583,Defender,2569,Qarabag FK,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.18,29,0.0,0.0,100.0,621
187,74,24,False,True,-DC-DR-MR-,"D(CR),M(R)",Belgium,be,UCL,3,3,0,0,0,0.3333333333333333,0.0,Louis Patris,Louis,Patris,400512,Defender,2647,Union St.Gilloise,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.176666666666667,33,0.0,0.0,58.82352941176471,622
196,80,28,False,True,-DC-DR-,D(CR),England,gb-eng,UCL,3,0,0,0,0,0.0,1.0,Tosin Adarabioyo,Tosin,Adarabioyo,136464,Defender,15,Chelsea,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.176666666666667,226,1.0,0.0,92.63157894736842,623
181,0,17,False,True,,Forward,England,,UCL,1,1,0,0,0,0.0,1.0,Andre Harriman-Annous,Andre,Harriman-Annous,571995,Forward,13,Arsenal,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.17,9,0.0,0.0,75.0,624
177,68,26,False,True,-AML-,AM(L),Denmark,tn,UCL,4,1,0,0,1,0.75,0.25,Elias Achouri,Elias,Achouri,421895,Midfielder,10,Copenhagen,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.17,257,0.0,0.0,75.0,625
178,83,24,False,True,-FW-,FW,Kazakhstan,br,UCL,5,5,0,0,1,0.0,0.2,Ricardinho,Ricardo,Viana Filho,416884,Forward,1770,Kairat Almaty,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.168,51,1.0,0.0,43.75,626
184,73,29,False,True,-DL-ML-,"D(L),M(L)",Spain,es,UCL,4,2,0,0,0,0.25,0.0,Alfonso Pedraza,Alfonso,Pedraza,276489,Defender,839,Villarreal,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.1675,165,1.0,0.0,81.35593220338984,627
178,72,20,False,True,-AMC-AML-FW-,"AM(CL),FW",Germany,ma,UCL,4,3,0,0,0,1.0,0.0,Eliesse Ben Seghir,Eliesse,Ben Seghir,444598,Midfielder,36,Leverkusen,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.165000000000001,112,0.0,0.0,86.53846153846155,628
178,66,32,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",Spain,es,UCL,3,1,0,0,0,1.0,1.0,Ayoze Pérez,Ayoze,Pérez,135366,Forward,839,Villarreal,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.163333333333334,156,0.0,0.0,75.86206896551724,629
183,75,26,False,True,,Defender,Azerbaijan,br,UCL,3,3,0,0,0,0.3333333333333333,0.0,Dani Bolt,Daniel,Lima de Castro,399242,Defender,2569,Qarabag FK,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.163333333333334,41,0.0,0.0,70.58823529411765,630
189,78,24,False,True,-GK-,GK,France,fr,UCL,5,0,0,0,0,0.0,0.2,Lucas Chevalier,Lucas,Chevalier,398299,Goalkeeper,304,PSG,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.162000000000001,450,0.0,0.0,82.87671232876713,631
186,86,31,False,True,-DC-DL-DMC-DR-,"D(CLR),DMC",Germany,de,UCL,2,2,0,0,0,0.0,0.0,Emre Can,Emre,Can,111212,Midfielder,44,Borussia Dortmund,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.16,29,0.0,0.0,100.0,632
185,72,19,False,True,-AMC-AMR-,AM(CR),Netherlands,de,UCL,3,3,0,0,0,0.3333333333333333,0.0,Paul Wanner,Paul,Wanner,430703,Midfielder,129,PSV Eindhoven,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.16,41,0.0,0.0,84.21052631578947,633
172,67,22,False,True,-AMC-AML-,AM(CL),Spain,es,UCL,5,4,0,0,0,0.4,0.0,Alberto Moleiro,Alberto,Moleiro,448211,Midfielder,839,Villarreal,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.154,139,1.0,0.0,80.55555555555556,634
178,75,26,False,True,,Midfielder,Cyprus,ro,UCL,5,0,0,0,0,0.6,0.4,Vlad Dragomir,Vlad,Dragomir,346190,Midfielder,2748,Pafos FC,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.152,411,0.0,0.0,79.06976744186046,635
185,69,18,False,True,,Defender,Portugal,,UCL,1,1,0,0,0,1.0,0.0,Salvador Blopa,Salvador,Blopa,597804,Defender,296,Sporting,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.15,14,0.0,0.0,20.0,636
185,77,32,False,True,-DR-MC-MR-,"D(R),M(CR)",Spain,gh,UCL,3,1,0,0,0,0.3333333333333333,0.3333333333333333,Thomas Partey,Thomas,Partey,238940,Midfielder,839,Villarreal,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.1499999999999995,167,0.0,0.0,83.09859154929578,637
168,0,24,False,True,-ML-,M(L),Belgium,sn,UCL,5,0,0,0,0,2.0,0.0,Ousseynou Niang,Ousseynou,Niang,539156,Midfielder,2647,Union St.Gilloise,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.148000000000001,435,1.0,0.0,66.3157894736842,638
0,0,23,False,True,,Midfielder,Kazakhstan,kz,UCL,3,3,0,0,0,0.0,0.3333333333333333,Adilet Sadybekov,Adilet,Sadybekov,456837,Midfielder,1770,Kairat Almaty,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.146666666666667,42,0.0,0.0,77.41935483870968,639
185,76,19,False,True,-FW-,FW,France,fr,UCL,2,2,0,0,0,0.0,0.0,George Ilenikhena,George,Ilenikhena,470978,Forward,248,Monaco,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.145,34,0.0,0.0,80.0,640
187,74,19,False,True,-MC-,M(C),England,se,UCL,4,0,0,0,0,0.5,1.0,Lucas Bergvall,Lucas,Bergvall,505295,Midfielder,30,Tottenham,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.145,286,1.0,0.0,76.47058823529412,641
181,85,23,False,True,-ML-MR-,M(LR),Italy,br,UCL,2,2,0,0,0,0.5,0.0,Luis Henrique,Luis Henrique Tomaz,de Lima,388567,Forward,75,Inter,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.145,24,0.0,0.0,83.33333333333334,642
185,79,26,False,True,-DC-,D(C),Netherlands,nl,UCL,3,1,0,0,0,0.0,1.0,Armando Obispo,Armando,Obispo,345333,Defender,129,PSV Eindhoven,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.1433333333333335,157,0.0,0.0,90.17857142857143,643
0,0,18,False,True,,Midfielder,Spain,,UCL,2,2,0,0,0,0.0,0.0,Selton Sánchez,Selton,Sánchez,599259,Midfielder,53,Athletic Club,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.140000000000001,53,0.0,0.0,73.68421052631578,644
183,83,32,False,True,-DC-DL-DR-MR-,"D(CLR),M(R)",Italy,it,UCL,4,0,0,0,0,1.25,0.75,Giovanni Di Lorenzo,Giovanni,Di Lorenzo,122469,Defender,276,Napoli,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.14,291,0.0,1.0,85.46511627906976,645
183,85,32,False,True,-DC-DL-DMC-ML-,"D(CL),DMC,M(L)",Italy,ba,UCL,1,1,0,0,0,0.0,0.0,Sead Kolasinac,Sead,Kolasinac,110260,Defender,300,Atalanta,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.14,16,0.0,0.0,100.0,646
0,0,18,False,True,,Goalkeeper,Kazakhstan,,UCL,2,0,0,0,0,0.0,0.0,Sherhan Kalmurza,Sherhan,Kalmurza,569452,Goalkeeper,1770,Kairat Almaty,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.14,180,0.0,0.0,61.53846153846154,647
190,88,29,False,True,-DC-,D(C),Germany,kr,UCL,5,4,0,0,0,0.4,0.8,Min-Jae Kim,Min-Jae,Kim,370912,Defender,37,Bayern,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.136000000000001,161,1.0,0.0,88.23529411764706,648
182,73,29,False,True,-DC-DL-DMC-ML-,"D(CL),DMC,M(L)",France,ch,UCL,2,1,0,0,0,0.5,0.5,Ulisses Garcia,Ulisses,Garcia,149348,Defender,249,Marseille,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.135,113,0.0,0.0,78.125,649
186,61,24,False,True,-FW-,FW,Norway,,UCL,5,0,0,0,1,2.6,1.6,Kasper Høgh,Kasper,Høgh,479291,Forward,439,Bodoe/Glimt,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.128,383,0.0,0.0,78.57142857142857,650
180,67,25,False,True,-AMC-FW-,"AM(C),FW",Czech Republic,at,UCL,3,3,0,0,0,0.3333333333333333,0.0,Muhammed Cham,Muhammed,Cham,426340,Midfielder,349,Slavia Prague,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.126666666666666,40,0.0,0.0,88.46153846153845,651
178,70,28,False,True,-DL-ML-,"D(L),M(L)",Cyprus,mz,UCL,5,5,0,0,0,0.0,0.0,Bruno Langa,Bruno Alberto,Langa,390741,Defender,2748,Pafos FC,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.122,93,1.0,0.0,90.0,652
184,73,26,False,True,-DC-DR-MR-,"D(CR),M(R)",Czech Republic,jp,UCL,3,2,0,0,0,0.3333333333333333,0.6666666666666666,Daiki Hashioka,Daiki,Hashioka,411101,Defender,349,Slavia Prague,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.12,112,0.0,0.0,61.29032258064516,653
190,84,31,False,True,-DC-,D(C),Italy,it,UCL,2,1,0,0,0,0.5,0.5,Daniele Rugani,Daniele,Rugani,116207,Defender,87,Juventus,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.119999999999999,101,0.0,0.0,86.36363636363636,654
180,75,20,False,True,-AMC-AML-,AM(CL),Germany,fr,UCL,5,3,0,0,0,0.6,0.2,Jean-Mattéo Bahoya,Jean-Mattéo,Bahoya,444748,Forward,45,Eintracht Frankfurt,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.118,192,0.0,0.0,83.63636363636363,655
183,76,25,False,True,-DL-,D(L),Turkey,,UCL,4,3,0,0,0,0.25,1.0,Eren Elmali,Eren,Elmali,373036,Defender,294,Galatasaray,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.115,101,0.0,0.0,75.75757575757575,656
193,85,25,False,True,-DC-,D(C),Belgium,,UCL,2,2,0,0,0,0.0,0.5,Zaid Romero,Zaid,Romero,389191,Defender,124,Club Brugge,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.115,10,0.0,0.0,100.0,657
174,70,22,False,True,-MC-,M(C),Netherlands,nl,UCL,3,3,0,0,0,0.0,0.0,Kian Fitz-Jim,Kian,Fitz-Jim,415781,Midfielder,130,Ajax,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.113333333333333,41,0.0,0.0,95.45454545454545,658
168,56,25,False,True,-FW-MC-ML-,"M(CL),FW",France,gb-eng,UCL,4,4,0,0,0,0.25,0.25,Angel Gomes,Angel,Gomes,338497,Midfielder,249,Marseille,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.112500000000001,64,0.0,0.0,89.58333333333334,659
180,81,35,False,True,-DMC-,DMC,Greece,es,UCL,5,0,0,0,0,0.6,0.4,Dani García,Daniel,García Carrillo,127392,Midfielder,843,Olympiacos,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.112,320,2.0,0.0,84.95575221238938,660
187,69,22,False,True,-FW-,FW,France,,UCL,5,4,0,0,0,0.4,0.0,Mika Biereth,Mika,Biereth,430909,Forward,248,Monaco,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.110000000000001,96,0.0,0.0,60.86956521739131,661
185,83,34,False,True,-DC-DL-,D(CL),Italy,br,UCL,4,3,0,0,0,0.0,0.25,Juan Jesus,Juan Guilherme,Nunes Jesus,84603,Defender,276,Napoli,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.11,159,0.0,0.0,87.12871287128714,662
174,72,25,False,True,-MC-MR-,M(CR),Belgium,no,UCL,3,3,0,0,0,0.0,0.3333333333333333,Hugo Vetlesen,Hugo,Vetlesen,335698,Midfielder,124,Club Brugge,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.1066666666666665,35,0.0,0.0,85.71428571428571,663
175,70,24,False,True,-AMC-AML-FW-,"AM(CL),FW",Spain,es,UCL,4,2,0,0,0,0.75,0.0,Álex Baena,Álex,Baena,395242,Midfielder,63,Atletico,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.105,158,0.0,0.0,82.5,664
186,81,31,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",Spain,gh,UCL,3,0,0,0,0,1.0,0.6666666666666666,Iñaki Williams,Iñaki,Williams,255182,Forward,53,Athletic Club,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.103333333333333,174,0.0,0.0,57.89473684210527,665
171,62,19,False,True,-AMC-,AM(C),Germany,,UCL,4,2,0,0,0,0.5,0.0,Claudio Echeverri,Claudio,Echeverri,478241,Midfielder,36,Leverkusen,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.1025,136,1.0,0.0,89.47368421052632,666
187,70,22,False,True,-DC-,D(C),Belgium,be,UCL,4,1,0,0,0,0.5,0.5,Fedde Leysen,Fedde,Leysen,428122,Defender,2647,Union St.Gilloise,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.1025,271,0.0,0.0,85.45454545454545,667
188,80,28,False,True,-DC-DMC-,"D(C),DMC",Netherlands,jp,UCL,4,0,0,0,0,0.0,1.75,Ko Itakura,Ko,Itakura,369525,Defender,130,Ajax,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.1025,354,1.0,0.0,91.63179916317992,668
169,68,22,False,True,-AML-AMR-,AM(LR),Netherlands,es,UCL,4,3,0,0,0,0.25,0.0,Raúl Moro,Raúl,Moro,396490,Forward,130,Ajax,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.1,117,0.0,0.0,79.3103448275862,669
186,80,28,False,True,-FW-,FW,Cyprus,br,UCL,4,2,0,0,0,1.0,0.5,Anderson Silva,Anderson,Oliveira Silva,380620,Forward,2748,Pafos FC,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.090000000000001,144,0.0,0.0,77.27272727272727,670
187,83,27,False,True,-DC-DMC-DR-,"D(CR),DMC",Spain,ar,UCL,4,0,0,0,0,1.0,0.75,Juan Foyth,Juan,Foyth,335107,Defender,839,Villarreal,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.09,322,0.0,1.0,90.14778325123153,671
182,70,35,False,True,-DC-DL-DR-ML-MR-,"D(CLR),M(LR)",Italy,it,UCL,1,1,0,0,0,0.0,0.0,Matteo Darmian,Matteo,Darmian,23220,Defender,75,Inter,10903,2025/2026,True,12,250,ceu,Europe,Champions League,6.09,14,0.0,0.0,90.0,672
